t_epoch,robot,topic
1786621556.610915,3,camera
1786621556.644024,2,scan
1786621556.648649,2,camera
1786621556.657141,3,scan
1786621556.659710,1,camera
1786621556.659710,1,scan
1786621556.708488,3,camera
1786621556.743492,2,scan
1786621556.749417,2,camera
1786621556.757567,3,scan
1786621556.758921,1,camera
1786621556.759596,1,scan
1786621556.805835,3,camera
1786621556.844064,2,scan
1786621556.849909,2,camera
1786621556.858333,3,scan
1786621556.859635,1,scan
1786621556.864073,1,camera
1786621556.904743,3,camera
1786621556.943248,2,scan
1786621556.951127,2,camera
1786621556.957483,3,scan
1786621556.959488,1,scan
1786621556.959963,1,camera
1786621557.006633,3,camera
1786621557.043708,2,scan
1786621557.058035,3,scan
1786621557.060451,2,camera
1786621557.060460,1,scan
1786621557.066819,1,camera
1786621557.099554,3,camera
1786621557.137785,2,camera
1786621557.142656,2,scan
1786621557.144290,1,camera
1786621557.156729,3,scan
1786621557.159048,1,scan
1786621557.203930,3,camera
1786621557.239262,2,camera
1786621557.242781,2,scan
1786621557.245227,1,camera
1786621557.256757,3,scan
1786621557.259273,1,scan
1786621557.306659,3,camera
1786621557.343976,2,scan
1786621557.349712,2,camera
1786621557.357447,3,scan
1786621557.359048,1,camera
1786621557.359554,1,scan
1786621557.404492,3,camera
1786621557.443669,2,scan
1786621557.453398,2,camera
1786621557.457123,3,scan
1786621557.459573,1,scan
1786621557.463742,1,camera
1786621557.509600,3,camera
1786621557.543536,2,scan
1786621557.548241,2,camera
1786621557.557193,3,scan
1786621557.560087,1,scan
1786621557.562101,1,camera
1786621557.607210,3,camera
1786621557.643997,2,scan
1786621557.647286,2,camera
1786621557.657101,3,scan
1786621557.659425,1,scan
1786621557.659820,1,camera
1786621557.706151,3,camera
1786621557.743618,2,scan
1786621557.748921,2,camera
1786621557.757507,3,scan
1786621557.759794,1,scan
1786621557.763631,1,camera
1786621557.811242,3,camera
1786621557.843486,2,scan
1786621557.847312,2,camera
1786621557.857182,3,scan
1786621557.859137,1,camera
1786621557.859969,1,scan
1786621557.908800,3,camera
1786621557.943811,2,scan
1786621557.946612,2,camera
1786621557.957486,3,scan
1786621557.960044,1,scan
1786621557.963613,1,camera
1786621558.006577,3,camera
1786621558.043674,2,scan
1786621558.054063,2,camera
1786621558.057978,3,scan
1786621558.060392,1,scan
1786621558.071084,1,camera
1786621558.114517,3,camera
1786621558.143034,2,scan
1786621558.144416,2,camera
1786621558.147966,1,camera
1786621558.156817,3,scan
1786621558.159171,1,scan
1786621558.197201,3,camera
1786621558.243331,2,scan
1786621558.248383,2,camera
1786621558.256003,1,camera
1786621558.256837,3,scan
1786621558.259147,1,scan
1786621558.309082,3,camera
1786621558.343485,2,scan
1786621558.348557,2,camera
1786621558.357398,3,scan
1786621558.358822,1,camera
1786621558.359429,1,scan
1786621558.407765,3,camera
1786621558.444196,2,scan
1786621558.449242,2,camera
1786621558.457158,3,scan
1786621558.459685,1,scan
1786621558.460714,1,camera
1786621558.507329,3,camera
1786621558.543506,2,scan
1786621558.548761,2,camera
1786621558.556075,1,camera
1786621558.557128,3,scan
1786621558.559501,1,scan
1786621558.607986,3,camera
1786621558.643808,2,scan
1786621558.647352,2,camera
1786621558.656905,1,camera
1786621558.657070,3,scan
1786621558.659467,1,scan
1786621558.704964,3,camera
1786621558.743398,2,scan
1786621558.747314,2,camera
1786621558.757787,3,scan
1786621558.759541,1,scan
1786621558.760399,1,camera
1786621558.809217,3,camera
1786621558.843398,2,scan
1786621558.847377,2,camera
1786621558.857518,3,scan
1786621558.858119,1,camera
1786621558.859514,1,scan
1786621558.906519,3,camera
1786621558.943707,2,scan
1786621558.947919,2,camera
1786621558.958558,3,scan
1786621558.959593,1,scan
1786621558.961813,1,camera
1786621559.007929,3,camera
1786621559.043761,2,scan
1786621559.057590,3,scan
1786621559.058452,2,camera
1786621559.060993,1,scan
1786621559.070104,1,camera
1786621559.106772,3,camera
1786621559.143068,2,scan
1786621559.144205,2,camera
1786621559.151417,1,camera
